Customer Status,Tenure in Months,Contract,Monthly Charge,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Internet Type
Stayed,66,One Year,108.1,28,3.57,Fiber Optic
Stayed,10,Month-to-Month,85.95,76,6.5,Fiber Optic
Stayed,70,One Year,65.2,12,29.72,DSL
Stayed,61,Two Year,81.05,51,20.34,Cable
Stayed,7,Month-to-Month,54.85,24,5.61,DSL
Stayed,67,Two Year,65.65,22,22.83,Cable
Stayed,71,Two Year,80.4,41,18.04,DSL
Stayed,63,Two Year,59.0,5,0.0,Cable
Stayed,53,Month-to-Month,90.8,19,2.51,Fiber Optic
Stayed,69,Two Year,97.65,30,49.35,Fiber Optic
Stayed,51,Month-to-Month,93.8,75,27.23,Fiber Optic
Stayed,23,One Year,55.8,8,9.04,DSL
Stayed,18,Month-to-Month,19.65,0,18.2,None
Stayed,66,Two Year,89.9,3,36.36,Cable
Stayed,18,Two Year,20.05,0,26.26,None
Stayed,72,Two Year,100.65,28,41.68,Fiber Optic
Stayed,53,One Year,24.05,0,39.37,None
Stayed,63,Two Year,19.25,0,17.38,None
Stayed,18,Month-to-Month,95.95,7,29.6,Fiber Optic
Stayed,68,Two Year,99.55,28,38.75,Fiber Optic
Stayed,72,Month-to-Month,94.65,23,33.22,Fiber Optic
Joined,1,One Year,19.85,0,47.46,None
Stayed,7,Month-to-Month,69.15,7,21.12,Fiber Optic
Stayed,10,Month-to-Month,59.65,25,1.48,DSL
Stayed,53,One Year,98.6,12,29.39,Fiber Optic
Stayed,44,Month-to-Month,95.1,6,32.72,Fiber Optic
Stayed,25,Two Year,19.8,0,13.93,None
Stayed,6,One Year,20.6,0,12.17,None
Stayed,64,One Year,113.35,19,6.83,Fiber Optic
Stayed,61,Two Year,61.45,26,0.0,DSL
Stayed,49,One Year,20.45,0,49.58,None
Stayed,12,Two Year,49.85,7,0.0,DSL
Stayed,19,Month-to-Month,78.7,13,29.55,Fiber Optic
Stayed,22,One Year,20.05,0,34.39,None
Stayed,65,Two Year,85.75,23,9.68,Fiber Optic
Stayed,58,Two Year,98.9,4,31.11,Fiber Optic
Stayed,69,Two Year,95.35,13,49.91,Fiber Optic
Stayed,69,Two Year,20.3,0,20.62,None
Stayed,59,Month-to-Month,88.75,26,16.15,Fiber Optic
Stayed,72,Two Year,25.7,0,8.48,None
Stayed,67,One Year,107.05,20,38.47,Fiber Optic
Stayed,72,Two Year,90.25,28,10.92,DSL
Stayed,72,One Year,104.15,59,25.82,Fiber Optic
Joined,3,Month-to-Month,20.0,0,15.37,None
Joined,3,Month-to-Month,74.75,4,12.5,Fiber Optic
Stayed,69,Two Year,24.25,0,39.78,None
Stayed,37,One Year,104.5,59,38.72,Fiber Optic
Stayed,48,One Year,19.95,0,9.19,None
Stayed,39,One Year,25.25,48,0.0,DSL
Stayed,44,One Year,61.5,20,44.87,Cable
Stayed,52,Two Year,25.75,0,49.51,None
Stayed,48,One Year,45.0,22,0.0,DSL
Stayed,50,One Year,75.5,47,31.83,Cable
Stayed,51,One Year,95.15,47,18.42,Fiber Optic
Stayed,59,Two Year,86.75,73,42.37,Cable
Joined,1,Month-to-Month,44.9,13,15.76,DSL
Stayed,57,One Year,53.45,11,17.01,DSL
Stayed,50,Month-to-Month,109.65,13,34.57,Fiber Optic
Stayed,58,Two Year,59.75,59,0.0,DSL
Stayed,12,Month-to-Month,20.1,0,24.65,None
Stayed,4,One Year,24.1,0,16.68,None
Stayed,72,Two Year,110.15,85,23.7,Fiber Optic
Stayed,30,Month-to-Month,85.45,19,21.72,Fiber Optic
Stayed,33,Month-to-Month,79.0,19,17.63,Fiber Optic
Stayed,33,Two Year,61.05,52,15.89,DSL
Stayed,11,Month-to-Month,55.05,15,44.2,DSL
Joined,1,Month-to-Month,19.4,0,2.85,None
Stayed,72,Two Year,106.1,24,7.16,Fiber Optic
Stayed,67,Two Year,69.9,24,14.83,DSL
Stayed,49,One Year,101.55,14,24.84,Fiber Optic
Stayed,70,Two Year,19.55,0,15.9,None
Stayed,39,One Year,99.1,18,9.13,Fiber Optic
Stayed,10,One Year,49.55,7,26.17,DSL
Joined,3,Month-to-Month,89.85,12,33.3,Fiber Optic
Stayed,13,Month-to-Month,56.0,10,27.04,DSL
Stayed,69,Two Year,60.05,18,0.0,Cable
Stayed,16,Month-to-Month,73.25,20,40.03,Fiber Optic
Stayed,34,One Year,116.25,13,22.41,Fiber Optic
Stayed,20,Month-to-Month,81.0,21,11.39,Fiber Optic
Stayed,25,One Year,19.9,0,7.17,None
Stayed,23,One Year,57.75,41,12.88,DSL
Stayed,71,Two Year,47.6,16,0.0,DSL
Stayed,71,One Year,109.6,9,49.32,Fiber Optic
Stayed,23,Month-to-Month,54.4,11,48.63,Cable
Stayed,52,Month-to-Month,85.8,24,16.87,Fiber Optic
Stayed,16,One Year,20.1,0,47.25,None
Stayed,58,One Year,99.25,76,39.05,Fiber Optic
Stayed,60,Two Year,110.6,76,40.36,Fiber Optic
Stayed,51,One Year,90.15,59,19.9,Fiber Optic
Joined,3,Month-to-Month,69.15,73,24.28,DSL
Stayed,8,Month-to-Month,38.5,51,0.0,DSL
Stayed,64,One Year,108.5,71,4.01,Fiber Optic
Stayed,17,Month-to-Month,74.55,47,44.9,DSL
Stayed,61,One Year,104.0,48,45.69,Fiber Optic
Stayed,46,One Year,33.7,18,0.0,DSL
Stayed,53,Two Year,69.7,57,27.93,DSL
Stayed,37,Month-to-Month,95.15,15,41.03,Fiber Optic
Stayed,6,Month-to-Month,26.35,0,38.28,None
Stayed,69,Two Year,26.0,0,11.6,None
Stayed,61,Two Year,19.75,0,25.4,None
Stayed,18,Month-to-Month,20.05,0,22.97,None
Stayed,5,Month-to-Month,80.1,13,12.35,Fiber Optic
Stayed,57,Month-to-Month,55.7,15,15.48,Cable
Stayed,13,Two Year,19.75,0,5.58,None
Stayed,58,One Year,97.8,28,45.37,Fiber Optic
Stayed,26,Two Year,85.7,4,46.24,Fiber Optic
Stayed,11,Two Year,60.25,17,48.33,DSL
Stayed,36,Two Year,74.9,10,41.57,Fiber Optic
Stayed,17,Month-to-Month,92.55,20,3.83,Fiber Optic
Stayed,57,Month-to-Month,95.3,15,28.25,Fiber Optic
Stayed,22,Month-to-Month,89.75,14,22.38,Fiber Optic
Stayed,43,One Year,71.9,51,48.1,DSL
Stayed,14,Month-to-Month,55.0,4,0.0,DSL
Stayed,72,Two Year,113.1,53,26.32,Fiber Optic
Stayed,25,Month-to-Month,84.6,59,9.57,Fiber Optic
Stayed,39,One Year,47.85,82,25.33,DSL
Joined,3,Month-to-Month,50.15,59,17.42,DSL
Stayed,38,One Year,24.25,0,46.18,None
Stayed,5,Month-to-Month,20.55,0,24.53,None
Stayed,10,Month-to-Month,95.25,13,26.43,Fiber Optic
Stayed,25,One Year,20.2,0,10.49,None
Stayed,53,Two Year,99.5,13,43.57,Fiber Optic
Stayed,43,Two Year,75.2,59,29.98,Cable
Stayed,59,Two Year,113.75,19,14.98,Fiber Optic
Stayed,70,Two Year,77.3,41,4.8,Cable
Stayed,63,One Year,90.45,28,9.21,Fiber Optic
Stayed,4,Month-to-Month,58.5,52,35.2,DSL
Stayed,61,Month-to-Month,89.2,27,14.52,Fiber Optic
Stayed,71,Two Year,20.1,0,31.03,None
Joined,2,Month-to-Month,100.2,15,22.56,Fiber Optic
Stayed,38,Month-to-Month,54.5,30,46.27,Cable
Stayed,27,Two Year,52.85,29,10.55,DSL
Stayed,26,Month-to-Month,69.05,30,37.51,Fiber Optic
Stayed,66,Two Year,19.35,0,21.23,None
Stayed,52,One Year,53.75,3,47.9,DSL
Joined,3,Month-to-Month,29.9,41,0.0,DSL
Stayed,21,Month-to-Month,86.05,25,14.81,Fiber Optic
Stayed,65,Two Year,110.8,19,45.21,Fiber Optic
Stayed,55,One Year,51.65,29,29.53,Cable
Stayed,34,Month-to-Month,108.9,12,11.74,Fiber Optic
Stayed,63,Month-to-Month,109.4,20,26.11,Fiber Optic
Stayed,68,Month-to-Month,54.45,59,5.3,DSL
Stayed,60,One Year,24.15,0,16.42,None
Stayed,30,One Year,86.45,58,48.43,Fiber Optic
Stayed,51,One Year,107.45,6,7.54,Fiber Optic
Stayed,60,Two Year,25.0,0,39.41,None
Stayed,18,Month-to-Month,69.5,8,12.21,DSL
Stayed,71,Two Year,115.15,9,9.44,Fiber Optic
Stayed,55,Two Year,21.0,0,38.51,None
Stayed,12,Month-to-Month,49.85,82,0.0,Cable
Stayed,8,Month-to-Month,20.45,0,35.21,None
Stayed,62,One Year,70.75,20,42.05,DSL
Stayed,31,Two Year,21.0,0,9.8,None
Stayed,66,Two Year,85.9,10,7.61,DSL
Stayed,57,Two Year,107.95,29,16.78,Fiber Optic
Stayed,13,One Year,19.95,0,7.33,None
Stayed,21,One Year,79.2,20,14.51,Fiber Optic
Stayed,17,Month-to-Month,25.65,11,0.0,Cable
Stayed,5,Month-to-Month,25.45,0,5.41,None
Stayed,10,Month-to-Month,36.25,23,0.0,DSL
Stayed,14,Month-to-Month,69.2,76,2.96,DSL
Stayed,37,Two Year,40.55,69,0.0,DSL
Stayed,13,Month-to-Month,44.0,27,26.63,DSL
Stayed,4,One Year,20.4,0,32.15,None
Stayed,35,Two Year,55.25,21,20.39,DSL
Stayed,45,Two Year,19.2,0,17.23,None
Joined,1,Month-to-Month,49.8,13,38.21,Cable
Stayed,25,One Year,54.2,29,0.0,Cable
Stayed,64,Two Year,105.4,18,49.26,Fiber Optic
Stayed,12,One Year,60.65,24,0.0,Cable
Stayed,50,One Year,101.9,17,14.49,Fiber Optic
Stayed,72,Two Year,84.45,9,16.72,Cable
Stayed,72,Two Year,89.55,24,5.77,DSL
Stayed,4,Two Year,48.75,15,31.13,DSL
Stayed,69,One Year,110.55,14,8.3,Fiber Optic
Stayed,70,Two Year,69.2,23,29.38,DSL
Stayed,72,Two Year,105.5,19,27.25,Fiber Optic
Joined,2,Month-to-Month,20.55,0,16.7,None
Stayed,60,One Year,64.75,27,37.95,DSL
Stayed,72,Two Year,65.5,4,0.0,DSL
Stayed,62,Two Year,115.55,21,40.66,Fiber Optic
Stayed,36,Two Year,106.05,18,19.24,Fiber Optic
Stayed,23,Month-to-Month,85.6,71,9.84,Fiber Optic
Stayed,36,One Year,55.8,5,46.92,DSL
Stayed,67,Two Year,35.7,30,0.0,Cable
Stayed,72,Two Year,95.1,19,18.74,Fiber Optic
Stayed,33,Two Year,20.1,0,24.27,None
Stayed,4,Month-to-Month,19.75,0,41.94,None
Stayed,15,Month-to-Month,49.0,28,11.75,DSL
Stayed,14,Month-to-Month,50.1,59,36.22,Cable
Stayed,6,Month-to-Month,19.55,0,36.54,None
Stayed,50,One Year,90.1,22,15.37,Fiber Optic
Stayed,31,Month-to-Month,81.15,12,42.05,Fiber Optic
Stayed,65,Two Year,90.45,14,28.46,Cable
Stayed,72,Two Year,74.55,30,21.84,DSL
Stayed,17,Month-to-Month,106.65,59,38.78,Fiber Optic
Stayed,42,Month-to-Month,85.9,13,20.58,Fiber Optic
Stayed,72,Two Year,67.2,71,0.0,Cable
Stayed,56,One Year,98.0,11,37.5,Fiber Optic
Stayed,64,One Year,66.15,2,37.46,DSL
Stayed,58,Two Year,82.5,24,29.93,Fiber Optic
Stayed,62,One Year,94.0,26,32.29,Fiber Optic
Stayed,72,Two Year,111.95,19,24.08,Fiber Optic
Stayed,13,Month-to-Month,20.45,0,16.4,None
Stayed,4,Month-to-Month,55.9,22,17.7,DSL
Joined,1,Month-to-Month,19.65,0,42.42,None
Stayed,56,Two Year,73.25,8,37.3,DSL
Stayed,72,Two Year,114.85,25,28.72,Fiber Optic
Stayed,4,Two Year,69.35,25,30.11,Fiber Optic
Stayed,71,Two Year,109.7,14,9.96,Fiber Optic
Stayed,67,Two Year,25.1,0,14.69,None
Stayed,42,Month-to-Month,95.55,12,22.89,Fiber Optic
Stayed,52,One Year,20.4,0,5.65,None
Joined,1,Month-to-Month,19.45,0,16.44,None
Stayed,33,One Year,74.75,30,48.85,Cable
Stayed,24,Two Year,24.1,0,1.14,None
Stayed,13,Month-to-Month,78.3,22,31.93,Fiber Optic
Stayed,72,Two Year,109.2,22,35.11,Fiber Optic
Stayed,66,Month-to-Month,67.45,59,23.2,DSL
Stayed,51,One Year,90.35,30,9.21,Fiber Optic
Stayed,32,Month-to-Month,85.65,28,37.04,Fiber Optic
Joined,3,Month-to-Month,70.15,15,5.63,Fiber Optic
Joined,2,Month-to-Month,80.15,23,26.58,Fiber Optic
Stayed,70,Two Year,44.6,11,0.0,DSL
Stayed,49,One Year,55.35,52,42.19,Cable
Stayed,56,One Year,65.2,11,39.72,DSL
Stayed,28,Month-to-Month,54.9,11,3.25,Cable
Stayed,50,One Year,104.4,7,20.79,Fiber Optic
Stayed,70,Two Year,49.85,26,0.0,Cable
Stayed,70,Two Year,114.95,30,14.63,Fiber Optic
Stayed,65,Two Year,91.55,26,10.11,Cable
Stayed,14,Month-to-Month,80.45,21,9.77,DSL
Joined,1,Month-to-Month,83.4,9,43.06,Fiber Optic
Stayed,62,Two Year,48.7,26,0.0,Cable
Joined,2,Month-to-Month,44.45,59,18.7,DSL
Stayed,51,One Year,96.4,8,35.0,Fiber Optic
Stayed,9,Month-to-Month,80.55,13,32.57,Fiber Optic
Stayed,69,One Year,20.35,0,23.47,None
Stayed,48,Month-to-Month,44.8,23,0.0,Cable
Joined,2,Month-to-Month,69.8,14,11.19,Fiber Optic
Stayed,35,One Year,19.65,0,18.29,None
Stayed,63,Two Year,110.1,15,3.18,Fiber Optic
Stayed,54,Two Year,46.2,7,0.0,DSL
Stayed,10,Month-to-Month,78.15,42,38.03,Fiber Optic
Stayed,25,Month-to-Month,25.4,0,19.56,None
Stayed,50,One Year,80.05,76,49.18,DSL
Stayed,52,Month-to-Month,49.75,8,38.93,DSL
Stayed,4,Month-to-Month,57.2,52,0.0,Cable
Stayed,59,Month-to-Month,94.75,14,16.39,Fiber Optic
Joined,2,Month-to-Month,20.1,0,32.86,None
Stayed,14,Month-to-Month,59.45,69,42.64,DSL
Stayed,71,Two Year,76.9,52,4.76,DSL
Stayed,65,Two Year,82.5,69,4.75,DSL
Stayed,4,Month-to-Month,20.15,0,45.84,None
Stayed,40,One Year,80.8,24,12.97,Fiber Optic
Stayed,72,Two Year,103.95,30,45.93,Fiber Optic
Stayed,19,Two Year,20.15,0,31.85,None
Stayed,38,One Year,20.1,0,22.23,None
Stayed,10,Month-to-Month,54.95,9,21.85,DSL
Stayed,28,Month-to-Month,85.45,12,3.18,Fiber Optic
Stayed,58,One Year,99.15,14,32.67,Fiber Optic
Stayed,66,One Year,104.6,15,25.51,Fiber Optic
Stayed,8,One Year,60.9,23,22.4,DSL
Stayed,12,Two Year,29.35,4,0.0,DSL
Stayed,32,Two Year,79.3,11,2.17,Fiber Optic
Joined,1,Month-to-Month,29.85,10,0.0,DSL
Stayed,72,Two Year,65.2,30,0.0,DSL
Joined,2,Month-to-Month,70.3,48,23.52,DSL
Stayed,37,Two Year,19.85,0,26.49,None
Stayed,13,Two Year,88.95,52,37.03,DSL
Stayed,64,Two Year,19.55,0,38.96,None
Stayed,5,Month-to-Month,75.6,25,19.3,Fiber Optic
Stayed,35,Month-to-Month,95.5,59,45.62,Fiber Optic
Joined,1,Month-to-Month,20.05,0,7.66,None
Stayed,5,Month-to-Month,30.5,59,0.0,DSL
Stayed,70,Two Year,79.25,2,27.97,Cable
Stayed,47,Month-to-Month,100.75,25,47.73,Fiber Optic
Stayed,50,Two Year,20.15,0,18.95,None
Stayed,40,Two Year,20.6,0,22.89,None
Stayed,54,Two Year,91.3,76,29.66,Cable
Stayed,38,One Year,20.05,0,40.64,None
Stayed,35,Month-to-Month,59.6,16,20.61,DSL
Stayed,66,Two Year,47.4,29,0.0,DSL
Joined,1,Two Year,20.45,0,43.82,None
Stayed,12,Month-to-Month,20.3,0,32.32,None
Stayed,13,One Year,20.0,0,4.26,None
Stayed,41,Month-to-Month,88.5,10,18.72,Fiber Optic
Stayed,59,One Year,61.35,6,9.7,DSL
Stayed,70,Two Year,67.95,15,24.93,DSL
Stayed,19,Month-to-Month,56.1,27,36.88,DSL
Stayed,9,One Year,90.35,82,30.46,Fiber Optic
Stayed,72,Two Year,86.4,41,15.35,DSL
Stayed,13,Two Year,40.55,57,0.0,DSL
Stayed,53,Month-to-Month,92.55,52,24.33,Fiber Optic
Stayed,5,Month-to-Month,19.25,0,21.01,None
Stayed,19,Month-to-Month,49.6,17,7.42,DSL
Joined,1,Month-to-Month,48.45,21,16.42,Cable
Stayed,43,One Year,90.65,59,36.78,Fiber Optic
Stayed,5,Month-to-Month,89.15,28,15.74,Fiber Optic
Stayed,41,Two Year,78.45,69,32.29,DSL
Stayed,69,One Year,105.1,48,23.02,Fiber Optic
Stayed,50,Month-to-Month,39.45,23,0.0,DSL
Joined,2,Month-to-Month,45.25,26,39.5,Cable
Stayed,26,Month-to-Month,29.8,27,0.0,DSL
Stayed,71,Two Year,77.55,71,48.76,Cable
Stayed,11,Two Year,111.4,13,2.63,Fiber Optic
Stayed,71,Two Year,106.8,21,34.8,Fiber Optic
Stayed,69,Two Year,56.55,12,0.0,DSL
Stayed,11,Month-to-Month,50.55,41,0.0,Cable
Stayed,52,One Year,57.95,5,33.84,DSL
Stayed,27,Month-to-Month,85.2,15,48.17,Fiber Optic
Stayed,59,Two Year,19.3,0,25.57,None
Stayed,71,Two Year,19.9,0,22.22,None
Joined,1,Month-to-Month,75.1,28,4.53,Fiber Optic
Stayed,15,One Year,101.9,30,2.12,Fiber Optic
Stayed,26,Month-to-Month,80.7,22,20.64,Fiber Optic
Stayed,20,Month-to-Month,19.5,0,10.97,None
Stayed,18,Month-to-Month,25.55,52,0.0,DSL
Stayed,53,One Year,53.6,25,0.0,DSL
Stayed,64,One Year,73.05,71,26.64,DSL
Stayed,23,One Year,73.75,3,35.03,DSL
Stayed,37,Two Year,19.8,0,8.21,None
Stayed,53,One Year,111.8,69,41.82,Fiber Optic
Stayed,15,One Year,65.6,73,20.11,Cable
Stayed,72,Two Year,93.25,7,1.72,Cable
Stayed,55,One Year,19.7,0,3.28,None
Stayed,71,One Year,84.8,6,23.06,Cable
Stayed,72,Two Year,53.8,14,0.0,Cable
Stayed,66,Two Year,109.25,25,20.11,Fiber Optic
Stayed,72,Two Year,85.3,21,36.13,Cable
Stayed,72,Two Year,108.05,82,10.05,Fiber Optic
Stayed,10,Month-to-Month,60.95,29,8.35,Cable
Joined,1,Month-to-Month,70.7,52,38.81,Fiber Optic
Stayed,52,Two Year,24.55,0,29.55,None
Stayed,57,One Year,59.6,58,14.55,DSL
Stayed,22,One Year,49.45,29,0.0,DSL
Stayed,65,Two Year,105.1,30,27.75,Fiber Optic
Stayed,48,Two Year,20.05,0,33.06,None
Stayed,72,Two Year,83.55,27,21.21,DSL
Stayed,44,Month-to-Month,56.25,75,43.7,DSL
Stayed,36,Two Year,18.55,0,8.5,None
Stayed,64,Two Year,19.45,0,19.98,None
Stayed,23,Month-to-Month,83.2,76,19.96,Fiber Optic
Stayed,72,Two Year,114.65,27,4.59,Fiber Optic
Stayed,71,Two Year,99.4,3,12.26,Fiber Optic
Stayed,65,Two Year,109.05,10,4.4,Fiber Optic
Stayed,11,Two Year,70.2,29,24.42,Fiber Optic
Stayed,72,Two Year,112.9,14,30.3,Fiber Optic
Stayed,14,Two Year,95.8,30,14.39,Fiber Optic
Stayed,72,Two Year,73.45,3,11.26,Cable
Stayed,63,One Year,83.0,18,15.62,DSL
Stayed,11,One Year,20.6,0,1.92,None
Stayed,52,One Year,91.25,12,31.31,Fiber Optic
Joined,2,Month-to-Month,90.35,53,4.65,Fiber Optic
Stayed,72,Two Year,114.0,76,32.47,Fiber Optic
Stayed,31,Two Year,20.4,0,25.58,None
Stayed,9,Month-to-Month,68.95,7,34.64,DSL
Stayed,52,One Year,100.3,19,7.99,Fiber Optic
Joined,3,Month-to-Month,19.6,0,41.9,None
Stayed,29,One Year,39.5,28,0.0,Cable
Stayed,8,Month-to-Month,60.0,24,46.78,DSL
Stayed,7,One Year,59.1,17,6.83,DSL
Stayed,22,Month-to-Month,49.8,11,31.53,Cable
Stayed,7,One Year,19.45,0,49.16,None
Stayed,12,Month-to-Month,19.4,0,8.25,None
Stayed,61,One Year,107.75,71,42.4,Fiber Optic
Stayed,8,Month-to-Month,29.25,2,0.0,DSL
Stayed,20,Two Year,39.4,22,0.0,Cable
Stayed,59,One Year,68.7,9,28.32,DSL
Stayed,43,Month-to-Month,66.25,17,26.1,DSL
Stayed,25,One Year,40.65,18,0.0,DSL
Stayed,26,One Year,35.4,51,0.0,DSL
Stayed,34,Two Year,20.05,0,4.42,None
Stayed,55,One Year,19.15,0,27.7,None
Stayed,41,One Year,80.55,12,6.16,DSL
Stayed,32,Month-to-Month,19.9,0,15.53,None
Stayed,47,One Year,40.3,47,0.0,DSL
Stayed,59,One Year,69.1,53,20.5,Cable
Stayed,10,One Year,73.55,26,14.24,Cable
Stayed,48,One Year,99.7,29,36.18,Fiber Optic
Stayed,9,Two Year,75.5,9,24.96,Fiber Optic
Stayed,59,One Year,94.05,13,19.14,Fiber Optic
Stayed,18,Two Year,59.1,13,5.73,DSL
Stayed,65,One Year,70.95,20,28.68,Fiber Optic
Stayed,29,Two Year,58.55,22,8.88,DSL
Stayed,31,Two Year,84.85,3,5.3,Fiber Optic
Stayed,46,One Year,69.1,26,16.04,DSL
Stayed,6,Month-to-Month,44.7,7,19.74,DSL
Stayed,50,Month-to-Month,70.35,23,25.23,DSL
Joined,1,Month-to-Month,49.05,5,25.77,Cable
Stayed,47,Two Year,85.3,52,29.15,DSL
Stayed,28,One Year,54.3,48,28.42,DSL
Stayed,72,Two Year,25.4,0,34.29,None
Stayed,7,Month-to-Month,71.35,25,49.98,Cable
Stayed,63,One Year,79.7,24,49.08,Cable
Stayed,12,One Year,33.6,19,0.0,DSL
Stayed,51,Month-to-Month,49.65,42,0.0,DSL
Stayed,68,Two Year,54.1,16,0.0,Cable
Stayed,6,Month-to-Month,48.95,82,24.83,Cable
Stayed,27,One Year,48.7,5,9.01,DSL
Stayed,31,One Year,20.1,0,33.71,None
Stayed,71,Two Year,91.25,3,46.53,DSL
Stayed,4,Month-to-Month,48.25,30,0.0,Cable
Stayed,9,Month-to-Month,75.6,6,21.11,Fiber Optic
Stayed,47,Two Year,90.5,48,11.74,DSL
Stayed,26,One Year,61.55,73,38.04,DSL
Stayed,69,Two Year,92.15,56,20.32,Fiber Optic
Stayed,59,Month-to-Month,51.7,7,0.0,DSL
Stayed,53,Month-to-Month,65.0,19,2.11,DSL
Joined,1,Month-to-Month,50.15,24,38.33,DSL
Stayed,72,Two Year,90.8,59,23.7,Fiber Optic
Stayed,13,Month-to-Month,67.8,30,28.45,DSL
Stayed,9,Month-to-Month,88.05,21,22.41,Fiber Optic
Stayed,72,Two Year,71.45,73,38.99,Cable
Stayed,72,Two Year,64.75,26,15.23,DSL
Stayed,35,One Year,19.9,0,24.23,None
Stayed,72,Two Year,95.9,59,11.85,Fiber Optic
Stayed,70,Two Year,64.55,46,0.0,Cable
Stayed,22,Month-to-Month,19.05,0,46.45,None
Stayed,71,Two Year,89.3,27,19.9,DSL
Joined,1,Month-to-Month,50.7,14,38.05,Cable
Stayed,69,Two Year,110.05,73,5.71,Fiber Optic
Stayed,52,One Year,44.25,19,0.0,DSL
Stayed,43,One Year,91.25,25,42.22,Fiber Optic
Stayed,66,One Year,116.25,10,3.27,Fiber Optic
Stayed,71,Two Year,73.5,5,34.39,DSL
Stayed,8,Month-to-Month,75.6,17,11.2,Fiber Optic
Stayed,69,Two Year,23.95,0,22.24,None
Stayed,57,One Year,100.75,11,3.72,Fiber Optic
Stayed,54,One Year,84.4,18,30.66,Fiber Optic
Stayed,24,Month-to-Month,84.35,3,25.81,Fiber Optic
Joined,1,Month-to-Month,19.55,0,5.1,None
Stayed,67,One Year,100.9,23,31.41,Fiber Optic
Stayed,6,Month-to-Month,19.85,0,6.48,None
Stayed,68,Two Year,24.55,0,5.84,None
Stayed,27,Month-to-Month,100.75,15,14.07,Fiber Optic
Joined,3,One Year,20.25,0,1.47,None
Stayed,40,Month-to-Month,80.0,27,39.22,Fiber Optic
Stayed,52,Two Year,89.25,30,6.8,DSL
Stayed,52,One Year,95.7,20,8.16,Fiber Optic
Stayed,11,Month-to-Month,20.95,0,15.73,None
Stayed,71,Two Year,99.0,6,44.06,Fiber Optic
Stayed,22,One Year,59.75,51,6.03,DSL
Stayed,19,Month-to-Month,20.0,0,24.1,None
Stayed,27,One Year,80.65,53,15.71,Fiber Optic
Stayed,56,Month-to-Month,105.35,24,37.99,Fiber Optic
Joined,1,Month-to-Month,19.65,0,16.91,None
Stayed,69,Two Year,19.1,0,42.49,None
Stayed,36,One Year,63.7,14,47.45,DSL
Stayed,18,Month-to-Month,25.15,8,0.0,DSL
Stayed,30,Month-to-Month,83.55,48,10.24,Fiber Optic
Stayed,72,Two Year,25.2,0,39.3,None
Stayed,5,Month-to-Month,64.4,15,17.37,DSL
Stayed,22,One Year,69.75,28,49.98,DSL
Stayed,20,One Year,94.3,5,32.54,Fiber Optic
Stayed,34,Two Year,56.25,28,0.0,DSL
Stayed,43,Month-to-Month,94.5,22,3.66,Fiber Optic
Stayed,33,Two Year,88.95,18,47.64,Fiber Optic
Stayed,22,Month-to-Month,84.15,41,19.2,Fiber Optic
Stayed,72,Two Year,55.45,47,0.0,Cable
Stayed,24,One Year,50.6,46,0.0,DSL
Stayed,72,Two Year,66.85,20,14.65,DSL
Stayed,37,Month-to-Month,70.35,25,28.84,Fiber Optic
Stayed,60,Two Year,39.6,25,0.0,DSL
Stayed,72,Two Year,114.45,13,24.95,Fiber Optic
Stayed,20,Month-to-Month,19.4,0,31.02,None
Stayed,22,Month-to-Month,69.7,42,15.77,Fiber Optic
Joined,1,Month-to-Month,21.05,0,10.14,None
Stayed,25,Month-to-Month,76.15,48,21.67,DSL
Stayed,19,Month-to-Month,20.6,0,4.7,None
Joined,3,Month-to-Month,29.8,4,0.0,DSL
Stayed,54,One Year,44.1,21,0.0,DSL
Stayed,46,One Year,103.15,29,33.22,Fiber Optic
Stayed,59,Month-to-Month,83.25,16,31.23,Fiber Optic
Stayed,60,Month-to-Month,106.15,22,9.98,Fiber Optic
Stayed,18,Month-to-Month,35.2,11,0.0,DSL
Stayed,57,Two Year,70.35,24,48.0,Cable
Stayed,45,Month-to-Month,89.3,8,13.82,Fiber Optic
Stayed,35,Two Year,108.95,23,20.07,Fiber Optic
Stayed,19,Month-to-Month,59.8,48,8.3,DSL
Stayed,18,One Year,19.65,0,1.42,None
Stayed,71,Two Year,106.75,10,2.93,Fiber Optic
Joined,1,Month-to-Month,49.95,27,44.98,DSL
Stayed,47,Two Year,59.6,10,14.78,DSL
Stayed,71,Two Year,89.85,22,37.39,DSL
Stayed,61,One Year,82.15,2,26.55,Fiber Optic
Stayed,4,Two Year,50.95,10,0.0,DSL
Stayed,38,Month-to-Month,24.85,30,0.0,Cable
Stayed,30,Month-to-Month,89.9,2,31.97,Fiber Optic
Stayed,50,One Year,114.35,21,19.8,Fiber Optic
Stayed,11,Two Year,19.65,0,40.76,None
Stayed,8,Month-to-Month,25.25,16,0.0,Cable
Stayed,10,Month-to-Month,95.1,11,45.69,Fiber Optic
Stayed,14,Month-to-Month,86.0,22,47.72,Fiber Optic
Stayed,25,Month-to-Month,75.5,58,4.46,Fiber Optic
Stayed,47,Month-to-Month,25.4,0,10.07,None
Stayed,70,One Year,90.25,3,13.4,Fiber Optic
Stayed,72,Two Year,116.85,14,31.83,Fiber Optic
Stayed,45,Month-to-Month,108.45,73,5.97,Fiber Optic
Stayed,51,One Year,106.8,21,29.4,Fiber Optic
